id,job_search_id,date_scraped,page_number,job_title,company,location,posted_date,job_link,stars,job_type,full_description,apply_now_link
45,3,2024-11-01 03:13:49.853682,1,MRI Lead Radiographer,Nuffield Health,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=5b675ff647108e77&bb=BOWmkQIGpvkK8pUevSqgA-jnCLq5zlCReoIfg56D2Qxb81hN5c5dse1RHIoC7VHBv8HHdCvW2eKDs1pNC0LhwqJM-qonxyHh-r3OX4Kt0TfYZkFHQb2kg4s9TyLLeq_c&xkcb=SoBa67M36y-30U3Vph0ObzkdCdPP&fccid=3aca82fe33580650&vjs=3,3.2,"Up to £60,000 a year","CLINICAL & MEDICALMRI Lead RadiographerMRI Lead RadiographerSt Bartholomew’s Hospital Nuffield Health | Permanent | Full TimeUp to £60,000 per annum, dependent on experience37.5 hours per weekWe have an exciting opportunity for an experienced MRI Lead to join the team in our brand-new flagship hospital in London.We’re Nuffield Health and we’re offering you the chance to work with state-of-the-art equipment and the highest standards of care. Show us that you bring sound technical knowledge, the ability to work quickly and accurately, and a great eye for detail. In return, we’ll offer you an exciting future in the UK’s largest Healthcare Charity.As an MRI Lead Radiographer at our St Bartholomew’s Hospital, you’ll bring a BSC degree in diagnostic radiography (or equivalent) and a postgraduate qualification. Ideally, you’ve also had Radiation Protection Supervisor training. But what’s vital is your caring nature. Seeing patients as people, you offer understanding and empathy.As an MRI Lead Radiographer, you will:Be our clinical lead in the department, on the ward and in theatreDeliver a high-quality diagnostic imaging service for a varied caseloadCollaborate with leading practitioners and experience new practices, equipment and facilitiesEnjoy scoping and developing policies and proceduresSupervise and develop junior team membersProvide a service of the highest quality, with sensitivity and compassionBe responsible for clinical leadership of the MRI department in line with local policies, and MHRA guidelinesIndependently undertake a wide range of MRI procedures including specialised cardiac MRI scanning to a high professional standard, complying with technical competence and safety at all timesProvide a high standard of patient care and ensure a high quality, safe and compassionate service is maintainedSupervise and train new members of the MRI TeamCoordinate the cardiac MRI service with Cardiologist and administrative teamPractice in accordance with the professional, ethical, and legal codes of the Health & Care Professions Council (HCPC), the Society of Radiographers and the Professional Code of Conduct at Nuffield St Bart’sMaintain a commitment to continuing professional development and staying up to date with MRI technical and theoretical skillsHave excellent communicational, motivational and organisational skillsSee each patient as an individual, offering understanding and empathyWork along side the radiology manager to develop policies, procedures and new servicesHelping you feel good.We want you to love coming to work, feeling healthy, happy and valued. That’s why we’ve developed a benefits package with you in mind – from a season ticket loan to a cycle to work scheme, gym membership, private healthcare and more. At Nuffield Health, we take care of what’s important to you.Nuffield Health Barts HospitalWe’ve opened the doors to Nuffield Health at St Bartholomew’s Hospital: The City of London’s only independent hospital, situated next to St Bartholomew’s NHS hospital. This is our flagship center for cardiac services and will also provide a full range of surgical and medical services, including: orthopaedics, oncology, general surgery, genecology and urology services.Our hospital consists of 55 beds, including 7 Specialist intensive care beds, four of the most advanced digital operating theatres and Endoscopy and minor ops theatre. With 28 consultation rooms. Cardiac catheterisation lab, Oncology Day unit and full diagnostic imaging suite including MRI, CT, ultrasound, mammography and general X-ray.Join Nuffield Health and create the future you want, today.If you like what you see, why not start your application now? We consider applications as we receive them and reserve the right to close adverts early (for example, where we have received an unprecedented high volume of applications). So, it’s a good idea toright away to ensure you’re considered for this role.It starts with you.LocationLondon - LondonContract typePermanentReferenceJR0080901REWARDS & BENEFITSHelping you be and feel your best.Annual Leave25 days + Bank Holidays, increasing to 27 days after 5 years and to 30 days after 10 years of service.Nuffield Health Healthcare PlanMembership is free for employees and you can add partner and dependants at your own cost.Financial WellbeingA range of employee benefits through a Financial Wellbeing provider – including affordable loans repaid through salary, access to your pay when you need it, simple savings, a government Help to Save scheme and money insights.Cycle to Work SchemeSave money, get fit and reduce your carbon footprint by taking advantage of this tax-efficient scheme to get a new bike.Gym MembershipFree membership to any Nuffield Health gym, plus discounted memberships for family members.Online GPDiscounted access to secure video and telephone GP consultations and a suite of healthcare management tools, provided by digital healthcare company Doctor Care Anywhere.Emotional Wellbeing SupportAccess to our Emotional Wellbeing services and discounted virtual, telephone, and face-to-face treatment.Season Ticket LoanSpread the cost of your annual travel ticket and save money with our interest-free Season Ticket Loan benefit.",https://uk.indeed.com/applystart?jk=5b675ff647108e77&from=vj&pos=bottom&mvj=0&spon=0&sjdu=mcLJI0lO9xR5mAT-NkUfzYDDplm6SwWjHcxyoDIphKlLsEYNxncCgg_L4LlGxVLKjYG3BhgJL4Kbbf23H23vtTSK-CPpODZfJOn3JgEaZlNJed4JmnLEVQDPmNBCIGm308DDgz6eJhucqJWi9meAzBkCCOH2oDCSNaYwdeWYNiBvo28KrnNo-CFZAPjv0LPqw9_XINGINv7OnqX9-Wv1cg&vjfrom=serp&asub=mob&astse=3181bf141fe34b39&assa=3524
46,3,2024-11-01 03:13:49.853839,1,Senior Cardiac Physiologist,Cleveland Clinic London,London,6 days ago,https://uk.indeed.com/rc/clk?jk=a66d96927f86c138&bb=BOWmkQIGpvkK8pUevSqgA3d5xZd4vxRzLXA0iWbUVPB5fOwILiMTyjfoFcYTjZknZetrE5iyLpaIa9rzQtuONY0YczQiFgi7UVcNZPv1LBKWbYcCkBVnNIyZmfeUFZVZ&xkcb=SoDH67M36y-30U3Vph0NbzkdCdPP&fccid=e2a2a5c0f4f84192&vjs=3,,,,
47,3,2024-11-01 03:13:49.853993,1,Lead Cardiac Physiologist,The Hospital of St John and St Elizabeth,London NW8 9NH,3 days ago,https://uk.indeed.com/rc/clk?jk=749079dc96f35b40&bb=BOWmkQIGpvkK8pUevSqgA54EtB56uywD4rjsDHOlObzJ5vMWX9grtY218tEUQg9Vv3jtoT8pQ1_V1KD3KM-u9Z1ZNO2pft0_8oy0JeeHddsKYbyHcZLszA%3D%3D&xkcb=SoBz67M36y-30U3Vph0MbzkdCdPP&fccid=6452b598ae98b938&vjs=3,,,,
48,3,2024-11-01 03:13:49.854151,1,HRC Paediatric Cardiology Nurse,Guy's and St Thomas' NHS Foundation Trust,London SE1 7EH,3 days ago,https://uk.indeed.com/rc/clk?jk=1e438018390f2e75&bb=BOWmkQIGpvkK8pUevSqgA-jnCLq5zlCRkWw-UNmtWl6O0W9UYQnv6mfH9cAxY9MLLsiTSVa_RC8a_8HqAvdfo8tTgoObvKb_E1vNK8ak3di4WJIcxGZw0w%3D%3D&xkcb=SoCa67M36y-30U3Vph0DbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
49,3,2024-11-01 03:13:49.854304,1,Clinical Nurse Specialist in Adult Congenital Heart Disease,Guy's and St Thomas' NHS Foundation Trust,London SW3,8 days ago,https://uk.indeed.com/rc/clk?jk=88bd40e431291f70&bb=BOWmkQIGpvkK8pUevSqgAzt2_Gv_YthmJfOTXZIfBLOGkMl8oEUMnBz9EYut2VyL2UhDtIC0fATtHMgfm5B0HT_vJWXpfIMxrPigKwpTosiZTrVOdJJcxw%3D%3D&xkcb=SoAu67M36y-30U3Vph0CbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
50,3,2024-11-01 03:13:49.854350,1,N/A,N/A,N/A,N/A,N/A,,,,
51,3,2024-11-01 03:13:49.854504,1,Registered Veterinary Nurse - Small Animal,Kingswood Vets,Woking GU22 9EH,30+ days ago,https://uk.indeed.com/rc/clk?jk=015951979e9d71ef&bb=BOWmkQIGpvkK8pUevSqgA2Dy8NcWxdLjVH1siaENB6BLrBmYa3p5PwA5XhfIya5C9brEZErFmq1tBoTFVDuRlTw0VCfvkU2QNTmpYo_UN7tz--OjOVUYKbeDwHRma5Xb&xkcb=SoCz67M36y-30U3Vph0BbzkdCdPP&fccid=ba059e05bef0c0a4&vjs=3,,,,
52,88,2024-11-01 03:13:51.032278,1,Specialist Registrar,Medical Solutions,Basildon SS16 5NL,EmployerActive 4 days ago,https://uk.indeed.com/rc/clk?jk=f26bf6230f1c6c28&bb=bcfXIZJLd4lq1iXJHkNYhIz9jPbkLzZ5qn6YfeE-qlLAEHfDqoMCW33JP7uK6uoaT60l8HI140qO91X10_TvBOzt0beI6RiDzqXQibgNkGL2-6udooBjrr2303uWGYHO&xkcb=SoDt67M36y-37xURgZ0LbzkdCdPP&fccid=fe4047d9f40c5234&cmp=Medical-Solutions&ti=Specialist+Registrar&vjs=3,,,,
53,88,2024-11-01 03:13:51.058109,1,Locum Consultant,Medical Solutions,St Albans,EmployerActive 17 days ago,https://uk.indeed.com/rc/clk?jk=ee95325ad80302a6&bb=bcfXIZJLd4lq1iXJHkNYhOLfAM6X0gTgdEG9X_pC7usfiMl76m2YTzwnjpADlH1z_-fViy-CR3TmO9OwPQXcFOppRZ09ERZADe6OybTeZ8dgJHZpEC0jn4NwK4MZrFh7&xkcb=SoBZ67M36y-37xURgZ0KbzkdCdPP&fccid=fe4047d9f40c5234&cmp=Medical-Solutions&ti=Locum+Consultant&vjs=3,,,,
54,26,2024-11-01 03:13:51.098859,2,Deputy Chief Nursing information officer,London North West University Healthcare NHS Trust,London HA1 3UJ,N/A,https://uk.indeed.com/rc/clk?jk=9b2a0a6a4da26b23&bb=igtGfKcuziUZFkoszXP9u8lfvZGnNO7emiJApdw_QcVz0G4D7O0YCzPYqnxM4_B8eM9PF1j-860Rm--R7L0nl-Td2fo8Jpv8m1OH3SK62z4GZUOoQb6ZTVz5-vdjGNH2&xkcb=SoDO67M36y-342yMRR0PbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
55,26,2024-11-01 03:13:51.099087,2,Lecturer in Nursing Education (Academic Education Pathway) (Maternity Cover),King's College London,London,N/A,https://uk.indeed.com/rc/clk?jk=ede828d89b409955&bb=igtGfKcuziUZFkoszXP9u0i_qH2AQUxfEJXqEKjddbGi0dpbgDen3HdzVsBj2c4KK0wOZH_jHedBIxMQd4e0uaXWaKtqCaa7qU67BCzza5as_O6YLUIGjtKrZ7rY1eBH&xkcb=SoB667M36y-342yMRR0ObzkdCdPP&fccid=a839176e8efaac60&vjs=3,,,,
56,26,2024-11-01 03:13:51.099287,2,Practice Based Educator,Circle Health Group,London,N/A,https://uk.indeed.com/rc/clk?jk=96adc5fc454ce87a&bb=igtGfKcuziUZFkoszXP9u9PSFjsMNnk6p4YykbR-Ey6Y5gOZMYZEF1hR2zaB5QQUorvYpweVhPh0WMU4wkZ0QmbhjXHLz_p0Q8qbLx42TkhuunAZ5R02UljXvKtLXv2D&xkcb=SoDn67M36y-342yMRR0NbzkdCdPP&fccid=c13fd6512c5ff0f8&vjs=3,,,,
57,26,2024-11-01 03:13:51.099487,2,Staff Nurse Paediatrics (Fixed Term until Aug 2025),Ashford and St. Peter's Hospitals NHS Foundation...,Chertsey KT16 0PZ,N/A,https://uk.indeed.com/rc/clk?jk=a0189d0a088591e4&bb=igtGfKcuziUZFkoszXP9uzyk7Ggw8jy0-_dUW5VrZrzODKOw7vtMLeco3v89SneiC9ERkOM8XIj11ehzFwGae8SO7RK5oy1oBw-6BBDkXKsklapjpWQPrqpAXuyLYfac&xkcb=SoBT67M36y-342yMRR0MbzkdCdPP&fccid=bed0e380fa9d1937&vjs=3,,,,
58,26,2024-11-01 03:13:51.099676,2,Staff Nurse-Spinal,HCA Healthcare UK,London W1G 6PU,N/A,https://uk.indeed.com/rc/clk?jk=17be424c8f052443&bb=igtGfKcuziUZFkoszXP9u9Yqhfpvtuzogc6JZ3gAfyePHm711fxye39a3fIvDPsi14nsJf9zS_HIGzt3ZyAvjuHSUn9_tRC5NHAc13Rcj_Mg6wd3r39iug%3D%3D&xkcb=SoC667M36y-342yMRR0DbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
59,26,2024-11-01 03:13:51.099728,2,N/A,N/A,N/A,N/A,N/A,,,,
60,26,2024-11-01 03:13:51.099918,2,"Clinical Practice Educator, Maternity",Ashford and St. Peter's Hospitals NHS Foundation...,Chertsey KT16 0PZ,N/A,https://uk.indeed.com/rc/clk?jk=13866c4da78915e2&bb=igtGfKcuziUZFkoszXP9u6Dof_pO3mWwTz6B3qwZ7MHj3k0OV0VUs2mvmx8MddNQv6cYiZiimZcTI0yGog98fktlAqj_WXvFH-t-gI-4kOvjnUDc88W8K5Hf36uklq6K&xkcb=SoAO67M36y-342yMRR0CbzkdCdPP&fccid=bed0e380fa9d1937&vjs=3,,,,
61,26,2024-11-01 03:13:51.100113,2,Health Visitor,Croydon Health Services NHS Trust,Croydon,N/A,https://uk.indeed.com/rc/clk?jk=cfcf3c6700329574&bb=igtGfKcuziUZFkoszXP9u88xL9LghSm04jhv5FFxn3Q1gOzJsKI4_edLLFSybzyED45oGCzUP7Bpc7QG7ZfOJnMm5hMB_SbozCXqaE_XK1cqF033XfMzqc9yWDPaLu05&xkcb=SoCT67M36y-342yMRR0BbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
62,26,2024-11-01 03:13:51.100302,2,Staff Nurse - Neonatal Unit,Surrey and Sussex Healthcare NHS Trust,Redhill RH1 5RH,N/A,https://uk.indeed.com/rc/clk?jk=ef192908694c821a&bb=igtGfKcuziUZFkoszXP9u8E-3lIUec1U8GyJxmPhoODG7DreHIQ97O49MYoqonbX1IBba46z1x17GoU6WbXt5QElP-pMYywiHFVZWsoVb2eyrZK2TrNHYFzeZOUafKD1&xkcb=SoAn67M36y-342yMRR0AbzkdCdPP&fccid=c85aa457693fba8a&vjs=3,,,,
63,26,2024-11-01 03:13:51.100490,2,Clinical Practice Facilitator - Anaesthetics,The Royal Marsden NHS Foundation Trust,London SW3 6JJ,N/A,https://uk.indeed.com/rc/clk?jk=3b7021005e3527b7&bb=igtGfKcuziUZFkoszXP9u0HCAuL0kCu5mu4-gzFKZoQcNlVOch-F80U73sCLjT9X_tk2E7sJprq4hrLIDldDUa3uHIkCZLbMYNhEuz-ovbXqjWheUuBk9A%3D%3D&xkcb=SoCp67M36y-342yMRR0HbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
64,26,2024-11-01 03:13:51.100674,2,Nursery Nurse Apprientice,Purple Willows Nursery & Preschool,Brentwood CM14,N/A,https://uk.indeed.com/rc/clk?jk=2a8767f9fa6fcc93&bb=igtGfKcuziUZFkoszXP9u4Z8hMcaeDECdxsKGyJsypf_K5ISXw4p6qWEBzbUQuScRePE6ArrMbpq2g1T_4PJnVYJqy_CmoIqV79iKhxQA_pHGWLVEjKtCW2QsfMiKfwj&xkcb=SoAd67M36y-342yMRR0GbzkdCdPP&fccid=bc5b974fd37fccc4&vjs=3,,,,
65,26,2024-11-01 03:13:51.100718,2,N/A,N/A,N/A,N/A,N/A,,,,
66,26,2024-11-01 03:13:51.100907,2,Clinical Team Leader - Collingham Child & Family Centre,Central and North West London NHS Foundation Trust,London W8,N/A,https://uk.indeed.com/rc/clk?jk=88e510016582f5ac&bb=igtGfKcuziUZFkoszXP9u9PSFjsMNnk6C-6CfX-BPwCArCusFwxKqZbhwkiZt_A3oJ11KJj_Y4jAtr7ZQsFJR8T_tox1fRp7DiUMTWZAL4PycnrQ4D1DezEMA02jQTZv&xkcb=SoCA67M36y-342yMRR0FbzkdCdPP&fccid=b08125336feaaf65&vjs=3,,,,
67,26,2024-11-01 03:13:51.101092,2,Nursery Nurse Level 2 or 3,Purple Willows Nursery & Preschool,London DA17 6EZ,N/A,https://uk.indeed.com/rc/clk?jk=19ff8fa82e4e14b8&bb=igtGfKcuziUZFkoszXP9u-GZzUab1ueyOXPh3DEYDJUZise-o4lOEfAQXHr-8m3Mrp3D2pTvN3WLlYzP6uMeskUvqanVbP6tC-B258SkLgoLmMPqS17P3kwF9iFz0isu&xkcb=SoA067M36y-342yMRR0EbzkdCdPP&fccid=bc5b974fd37fccc4&vjs=3,,,,
68,26,2024-11-01 03:13:51.101279,2,Clinical Practitioner Walk in Centre,Central London Community Healthcare NHS Trust,Edgware HA8 0AD,N/A,https://uk.indeed.com/rc/clk?jk=931e971b1c06ba87&bb=igtGfKcuziUZFkoszXP9u4SFaofSLf4tt7dkzqKsNgukkqQsZT4aDDJLVEp3kSNCagdHA1kzT0QPzpp-IWeKh8Y6Tq0HKdmhwhi56YYE7dkbm6rhuHOZ1oeAk-mLj9dz&xkcb=SoAT67M36y-342yMRR0bbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,3.6,"£51,883 - £58,544 a year","We have opportunities for Band 7 Practitioner’s (Nurse Practitioners or Allied Health) to join our supportive nurse led team at Edgware and Finchley Walk in Centre’s. You will be joining innovative teams leading the way in delivering community minor injury and illness unscheduled care.Main duties of the jobCLCH Walk in Centres were rated as good in our last CQC inspection and focus on giving a high-quality service to patients. The centre is open 8am to 8pm 365 days a year and has X-ray facilities enabling a wide range of clinical experience.Working with a team of nurses and doctors, our urgent care services offer an educationally focused safe and effective environment which will allow you to professionally grow and develop a repertoire of clinical skills and theoretical knowledge, through work-based education and training. A practice educator is in post to support learning and development.The opportunity to develop skills, such as mentoring our trainee practitioners and to have the support and supervision of advanced clinical practitioners in the service.A clear career structure with opportunity to progress to senior 8a advanced clinical practitioner and team leader in our departments.A range of employee benefits. There is free parking available and tube stations are located nearby. Flexible working and part time positions may be considered.Just as we care about our patients’ well-being, we care about yours!We can offer you:A comprehensive induction into the community service followed by a local induction to introduce you to the roleCar lease scheme(only available for Band 5 and up)Flexible working optionsAnnual travel card loanTraining, support and development in your careerTo have a full look at our benefits and what it’s like working for us please go here: https://www.clch.nhs.uk/job/pay-and-benefitsDetailed job description and main responsibilitiesTo lead, motivate and support team members in the facilitation of professional and clinical development.Participate actively in the in-service training and provide teaching through mentorship and clinical supervision within the specialty.Provide operational management and clinical leadership for the team including punctuality, shift allocation and rest breaks and triage. Respond to immediate sickness absence (requesting Bank staff, as per protocol as required) and ensure efficient and effective use of resources and estatesRespond to clinical incidents, accidents and complaints in accordance with CLCH policy.Please refer to Job description and Person Specification for outline of skills, knowledge and experience required.",https://uk.indeed.com/applystart?jk=931e971b1c06ba87&from=vj&pos=bottom&mvj=0&spon=0&sjdu=mcLJI0lO9xR5mAT-NkUfzYDDplm6SwWjHcxyoDIphKnUBc0p5sTnd3O2k8j8VBz5zwcsFGFsLDRGjfsrWB3vmLY0j7fawmtzzoS0N8AwPytTcjtkSVVMtitwweUioWVO7ALMuNQem9nLm0LTLy7XhyZ0gj5UHxpBWAT44pN7O9zSnOFM0Za1LZ_w8wuxuKGPw9_XINGINv7OnqX9-Wv1cg&vjfrom=serp&asub=mob&astse=7add91139749f926&assa=3696
69,26,2024-11-01 03:13:51.101483,2,Clinical Occupational Therapy Education Practitioner,Ashford and St. Peter's Hospitals NHS Foundation...,Chertsey KT16 0PZ,N/A,https://uk.indeed.com/rc/clk?jk=2d1dbfea6465ed7d&bb=igtGfKcuziUZFkoszXP9uyVaIHVp73LaL9wV_7_16du4_MVEv_6oB6wFq_E6YRRnrLKLtFc6uP7qqZ8MF6s01dsRVQzDUCGcIm2cIm9v3hSKjPGvE4yTa202FIwwdU7O&xkcb=SoCn67M36y-342yMRR0abzkdCdPP&fccid=bed0e380fa9d1937&vjs=3,,,,
70,26,2024-11-01 03:13:51.101675,2,MHST EMHP / Mental Health Practitioner,Central and North West London NHS Foundation Trust,London HA2 8EQ,N/A,https://uk.indeed.com/rc/clk?jk=6f3240eb7f0eb5f3&bb=igtGfKcuziUZFkoszXP9u7boi8IUHRvpi0mc8z3upQLYr8lsRUZqn8Fv9hGB5Cz9l7zbv9PizaCPjbgwkUjef71hNrXExxHre3PpKhGZYMxqnsX1Q5tetZSEx0GzkGsK&xkcb=SoA667M36y-342yMRR0ZbzkdCdPP&fccid=b08125336feaaf65&vjs=3,,,,
71,26,2024-11-01 03:13:51.101816,2,N/A,N/A,N/A,N/A,N/A,,,,
72,1,2024-11-01 03:13:51.404464,2,Clinical Practitioner Walk in Centre,Central London Community Healthcare NHS Trust,Edgware HA8 0AD,10 days ago,https://uk.indeed.com/rc/clk?jk=931e971b1c06ba87&bb=n-DX6f-kPjpb83CgQ74E4nEFMC6HHbPkph6gUdJetJyMtvj7wSICTBcH4-oTxosHgyrNUaVNCSOp_uBkmmqX_mgwQyNku9a8wBHUTkvtomPsPgY3mxg1tKc1FfbCBIV7&xkcb=SoBK67M36y-34BST0x0LbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
73,1,2024-11-01 03:13:51.404711,2,General Practitioner (GP) - Out of Hours Primary Care Clinic (PCC),LCW UCC,London W10 6DZ,14 days ago,https://uk.indeed.com/rc/clk?jk=f634dba7953bdbea&bb=n-DX6f-kPjpb83CgQ74E4p0cx_yQK13gCEMHMxp6n2A7S-qGdHluHLwiXFzhX_GtI4YPo--4cf8wCrEt3kw3zLdAy8pQBZZZHAt2Vb7WFZv77xJ7xnA3zQ%3D%3D&xkcb=SoD-67M36y-34BST0x0KbzkdCdPP&fccid=52e226037d844dd5&vjs=3,,,,
74,1,2024-11-01 03:13:51.404931,2,ENT Clinician/ General Practitioner with Extended Role (GPwER),Communitas Clinics,Thornton Heath CR7 7JH,Just posted,https://uk.indeed.com/rc/clk?jk=9ca69b9a860af9be&bb=n-DX6f-kPjpb83CgQ74E4uO6pu1yLsZ3PzZJFzu2eQZVyv07uugpsN8XqBEQdPrvbyhgW3KpoFI2L3Vp-hHCr5XRY2CL7q_XJc7TFi_RE2JbtXTRwgWfhw%3D%3D&xkcb=SoBj67M36y-34BST0x0JbzkdCdPP&fccid=0f836c5c66159db7&vjs=3,,,,
75,1,2024-11-01 03:13:51.405150,2,Neurosurgery Apprentice - Level 2,King's College Hospital NHS Foundation Trust,London SE5 9RS,3 days ago,https://uk.indeed.com/rc/clk?jk=40d84e9b7f7d2a91&bb=n-DX6f-kPjpb83CgQ74E4ouMDnOa-gWZnfjF9k_bPrGeKUWbdZBTgFfNyReQHK_6bhK-5k7Bzs3tHiyEU_iGEoeOBx4UzQ8ihCe8hIiNnaTIFoOwumkFDyjRpazhQS2a&xkcb=SoDX67M36y-34BST0x0IbzkdCdPP&fccid=bd96a66b6ef16b46&vjs=3,,,,
76,1,2024-11-01 03:13:51.405366,2,Telephone consultation from base,Locum GNC,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=835a2c5a8d2b4a98&bb=n-DX6f-kPjpb83CgQ74E4t3HTvcilsOdBTxhyaP8CjPlE-rt-xC1gRIxBnqYov_9l2JYdAdRrtI5DbJqgMQUt3-tr1C-r3kzzJ2Svxiq_z6a_Qu08gSsUX_4kISjW86d&xkcb=SoBZ67M36y-34BST0x0PbzkdCdPP&fccid=8a07d1b5b48217de&vjs=3,,,,
77,1,2024-11-01 03:13:51.405666,2,N/A,N/A,N/A,N/A,N/A,,,,
78,1,2024-11-01 03:13:51.405887,2,GP Associate Dean (Trainee Support),NHS England,Canary Wharf E14,10 days ago,https://uk.indeed.com/rc/clk?jk=b5be4cce216d5824&bb=n-DX6f-kPjpb83CgQ74E4srZIWn208z0ZdFjLQKR7o4_se1mEYrvcvKlzqaEM5RwKYIl-qIiZGK11dlzeLEgHgdGJoW0WXo-tZwVOEDO6_uJh7GqjXn23nB3pTIywsDD&xkcb=SoDt67M36y-34BST0x0ObzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
79,1,2024-11-01 03:13:51.406099,2,Senior Resuscitation Practitioner,Moorfields Eye Hospital NHS Foundation Trust,London EC1V 2PD,Just posted,https://uk.indeed.com/rc/clk?jk=dcef74850ff12808&bb=n-DX6f-kPjpb83CgQ74E4o4kH_WVTEbnyRNEOlAvxKBjOceaGgzqMfYi0wdlKoUCKs5YtRYf_jhMcEjvEa5Ody_MNw7S41f4_UqXEptyxHCd53AAtzxprA%3D%3D&xkcb=SoBw67M36y-34BST0x0NbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
80,1,2024-11-01 03:13:51.406305,2,Salaried General Practitioner (GP),Primary Care Careers,Harpenden AL5 4HX,8 days ago,https://uk.indeed.com/rc/clk?jk=6777f97838501036&bb=n-DX6f-kPjpb83CgQ74E4t3HTvcilsOd0G_y53p8NVl90FaWZtbSMmq8_o_p6C6b8ZgRadB8TIFEZ7FLCWTrY2fCkXvrjxKgxjNoCcS5_4f1qLsVay2O_w%3D%3D&xkcb=SoDE67M36y-34BST0x0MbzkdCdPP&fccid=d3dc782abbae2096&vjs=3,,,,
81,1,2024-11-01 03:13:51.406511,2,GP Assistant,Primary Care Careers,Old Harlow CM17 0AX,4 days ago,https://uk.indeed.com/rc/clk?jk=b1f0397f1a99b12f&bb=n-DX6f-kPjpb83CgQ74E4hU6cm-nfJQJQMC3gmXglj8hwGCEs8rnth599iVwLYFU0pja3SzhmHzKSS7z8_Vg4rxC9_K2akvsNEv3glHnL-TWM5w4OcJOtw%3D%3D&xkcb=SoAt67M36y-34BST0x0DbzkdCdPP&fccid=d3dc782abbae2096&vjs=3,,,,
82,1,2024-11-01 03:13:51.406724,2,GP Maternity Cover,Locum GNC,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=b9761e57cfbf3cf2&bb=n-DX6f-kPjpb83CgQ74E4ujgMcCz0in2YTN_nHnhboAzfnGYOhT83EkZkLDYAgxHERsCBTMdxbc8VABUBbGxMAbM8yINqzH41sk0cAzPAn289elKt782WMS_XbPL0JcI&xkcb=SoCZ67M36y-34BST0x0CbzkdCdPP&fccid=8a07d1b5b48217de&vjs=3,,,,
83,1,2024-11-01 03:13:51.406785,2,N/A,N/A,N/A,N/A,N/A,,,,
84,1,2024-11-01 03:13:51.406992,2,OOH GP Role,Locum GNC,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=b0ff4c300601a4f2&bb=n-DX6f-kPjpb83CgQ74E4jzHuKjY7zxS-2ohMhA6yqI7_BmGy7p6pUMhPCi7KxzLVITqZdKzqT7kTK6LEsQNQPdP7aUm-nQM_2-H_DHhPvmXGiz_q_f_7sv9DI1q_9xF&xkcb=SoAE67M36y-34BST0x0BbzkdCdPP&fccid=8a07d1b5b48217de&vjs=3,,,,
85,1,2024-11-01 03:13:51.407201,2,General Practitioner (GP's)- Havering Health South PCN,Havering Health Ltd,Romford RM7 0JU,13 days ago,https://uk.indeed.com/rc/clk?jk=1c20790a8d628e96&bb=n-DX6f-kPjpb83CgQ74E4qXA485k5WogB4BATBC9Er5Ykq3KRyE2IJJHrJVkCvAYtSDZ3_BG-ZXw875yclNwhni-EDy16P0wp_aF11dFA1zjLPerrzlbQQ%3D%3D&xkcb=SoCw67M36y-34BST0x0AbzkdCdPP&fccid=31324807766533f2&vjs=3,,,,
